YearMonthKey,ItemCode,ItemDescription,ItemCategory,ItemSize,TotalInventory,Price,StockValue,SnapshotDate
202509,73628,ALAMOS MALBEC - 750ML (1 Bottle),ARGENTINA,750ML,2580,12.99,33514.2,2025-09-18
202509,90910,GRAN CORAMINO REPOSADO TEQUILA 750ML,TEQUILA,750ML,216,36.99,7989.84,2025-09-18
202509,83283,K JACKSON VINT RES CAB - 750ML (1 Bottle),AMERICAN RED,750ML,708,22.99,16276.919999999998,2025-09-18
202509,96741,CORONA EXTRA 4/6 NR - 12.0Z (6-Pack),IMPORTED BOTTLE BEER,6pk,95976,10.99,1054776.24,2025-09-18
202509,72735,PATRON TEQUILA - SILVER - 1.75L,TEQUILA,1.75L,327,97.99,32042.73,2025-09-18
202509,362492,SAGAMORE SPIRIT HONEY PALOMA - 355ML (4-Pack),LIQ BASED RTD,4pk,0,14.99,0.0,2025-09-18
202509,42838,DISARONNO AMARETTO 750ML,IMPORTED CORDIALS,750ML,876,32.99,28899.24,2025-09-18
202509,81708,DECOY SAUVIGNON BLANC 750ML,AMERICAN WHITE,750ML,1908,19.99,38140.92,2025-09-18
202509,80844,GNARLY HEAD P/NOIR - 750ML,AMERICAN RED,750ML,132,12.99,1714.68,2025-09-18
202509,63363,MOET & CHANDON IMPERIAL ROSE NV - GB - 750ML (1 Bottle),CHAMPAGNE,750ML,210,75.99,15957.9,2025-09-18
202509,66494,SAM ADAMS AMERICAN LIGHT 2/12 CN - 12.0Z (12-Pack),DOMESTIC CAN BEER,12pk,0,20.99,0.0,2025-09-18
202509,305656,SANTA JULIA P/GRIG SUSTAINABLE - 750ML (1 Bottle),ARGENTINA,750ML,336,10.99,3692.64,2025-09-18
202509,313967,BAREFOOT CEL PINK MOSCATO - 750ML,AMERICAN WHITE,750ML,624,7.99,4985.76,2025-09-18
202509,377777,DALIA PINOT GRIGIO - 750ML,ITALIAN WHITE WINE,750ML,864,14.99,12951.36,2025-09-18
202509,38032,BACARDI RUM - GOLD - 750ML,IMPORTED RUM,750ML,2568,13.99,35926.32,2025-09-18
202509,17965,OLD FORESTER BOURBON 86P - 1.75L,STRAIGHT BOURBON WHISKEY,1.75L,384,44.99,17276.16,2025-09-18
202509,89513,MARK WEST CAL CAB - 750ML,AMERICAN RED,750ML,228,12.99,2961.7200000000003,2025-09-18
202509,74870,YELLOW TAIL SHZ - 750ML,AUSTRALIAN,750ML,1320,6.99,9226.800000000001,2025-09-18
202509,76853,ELIJAH CRAIG BOURBON - 375ML,STRAIGHT BOURBON WHISKEY,375ML,144,20.99,3022.56,2025-09-18
202509,47191,SVEDKA VODKA - 375ML,IMPORTED VODKA,375ML,192,6.99,1342.08,2025-09-18
202509,30651,SEAGRAM'S GIN - EXTRA DRY - 375ML,DOMESTIC GIN,375ML,0,9.99,0.0,2025-09-18
202509,337107,SUTTER HOME SWEET RED - 187ML,AMERICAN RED,187ML,1560,2.99,4664.400000000001,2025-09-18
202509,243821,HAKUTSURU CHIKA SAKE CUP 6/5PK - 200ML (5-Pack),SAKE,5pk,330,24.95,8233.5,2025-09-18
202509,75906,BLACK BOX  CHARD BIB - 3L,AUSTRALIAN,3L,1020,21.99,22429.8,2025-09-18
202509,377452,XXL PEACH MOSCATO - 750ML,MISCELLANEOUS IMPORTED WINE,750ML,144,13.99,2014.56,2025-09-18
202509,91549,1800 ULTIMATE LIME LIGHT MARGARITA 1.75L,PRE-MIX COCKTAILS,1.75L,168,19.99,3358.3199999999997,2025-09-18
202509,147222,BOGLE PET/SYR - 750ML,AMERICAN RED,750ML,612,11.99,7337.88,2025-09-18
202509,237248,DONNA LAURA ALTEO CHIANTI RISERVA - 750ML,ITALIAN RED WINE,750ML,456,15.99,7291.4400000000005,2025-09-18
202509,72168,PENFOLDS KOONUNGA SHZ/CAB - 750ML,AUSTRALIAN,750ML,132,14.99,1978.68,2025-09-18
202509,243764,RISATA MOSCATO D'ASTI - 750ML,SPARKLING,750ML,492,16.99,8359.08,2025-09-18
202509,36374,PLATINUM 7X VODKA - 750ML,IMPORTED VODKA,750ML,972,7.99,7766.280000000001,2025-09-18
202509,313642,ANCIANO NO.7 RIOJA RESERVA 750ML,SPANISH/PORTUGUESE,750ML,252,15.99,4029.48,2025-09-18
202509,20109,JAMESON IRISH WHISKEY - 1.75L,IRISH WHISKEY,1.75L,1380,59.99,82786.2,2025-09-18
202509,45142,BODEGAS PASO A PASO TEMP - 750ML,SPANISH/PORTUGUESE,750ML,0,14.99,0.0,2025-09-18
202509,83780,CH ST MICH CHARD - 750ML,AMERICAN WHITE,750ML,1032,15.99,16501.68,2025-09-18
202509,98272,JOSE CUERVO LIME MARGARITA MIX - 1LTR,NON-ALCOHOLIC MIXERS,1LTR,552,4.39,2423.2799999999997,2025-09-18
202509,90572,JIM BEAM BLACK 7YR 750ML,STRAIGHT BOURBON WHISKEY,750ML,516,23.99,12378.839999999998,2025-09-18
202509,84204,SUTTER HOME MER - 1.5L,AMERICAN RED,1.5L,378,14.99,5666.22,2025-09-18
202509,238591,SACHA LICHINE THE PALE ROSE - 750ML,FRENCH BLUSH,750ML,120,17.99,2158.7999999999997,2025-09-18
202509,324713,BARR HILL GIN - 750ML,DOMESTIC GIN,750ML,96,34.99,3359.04,2025-09-18
202509,71544,BANFI RISERVA CHIANTI CLASSICO - 750ML,ITALIAN RED WINE,750ML,192,22.99,4414.08,2025-09-18
202509,89043,MIONETTO PRESTIGE COLL 1887 PROSECCO BRUT - 750ML,SPARKLING,750ML,192,18.99,3646.08,2025-09-18
202509,41270,HENNESSY COGNAC VS - 200ML,COGNAC,200ML,1392,11.99,16690.08,2025-09-18
202509,373160,BUDDY'S AMERICAN VODKA - 1.75L,DOMESTIC VODKA,1.75L,258,15.99,4125.42,2025-09-18
202509,80774,WOODBRIDGE RED BLEND 1.5L,AMERICAN TABLE WINE,1.5L,90,15.99,1439.1,2025-09-18
202509,321881,YELLOW TAIL PINK MOSCATO - 1.5L,AUSTRALIAN,1.5L,162,13.99,2266.38,2025-09-18
202509,75507,ARBOR MIST SANGRIA ZIN - 1.5L,AMERICAN TABLE WINE,1.5L,72,10.99,791.28,2025-09-18
202509,32077,TANQUERAY GIN - 750ML,IMPORTED GIN,750ML,1296,24.99,32387.039999999997,2025-09-18
202509,58041,BRANCOTT MARLBOROUGH S/BLC - 750ML,NEW ZEALAND,750ML,276,16.99,4689.24,2025-09-18
202509,25704,STERLING VNT COLL MERLOT - 750ML (1 Bottle),AMERICAN RED,750ML,108,16.99,1834.9199999999998,2025-09-18
202509,379045,VIBE - VENDANGE FRUIT PUNCH - 500ML,AMERICAN TABLE WINE,500ML,312,3.99,1244.88,2025-09-18
202509,74041,LARCENY KY STRAIGHT BOURBON WHISKEY - 1.75L,STRAIGHT BOURBON WHISKEY,1.75L,210,46.99,9867.9,2025-09-18
202509,75175,BERINGER FOUNDERS EST MER - 750ML,AMERICAN RED,750ML,432,10.99,4747.68,2025-09-18
202509,242154,ESPOLON BLANCO TEQUILA - 750ML (1 Bottle),TEQUILA,750ML,2772,29.99,83132.28,2025-09-18
202509,71983,HIGH NOON SUN SIPS TROPICAL VARIETY 8PK    - RTD - 355ML (8-Pack),SESSION RTD,8pk,9984,19.99,199580.15999999997,2025-09-18
202509,242127,JOSH CELLARS PINOT GRIGIO - 750ML,AMERICAN WHITE,750ML,1692,16.99,28747.079999999998,2025-09-18
202509,50746,EVOLUTION LOT #3 IPA  2/12PK CANS 12OZ - 12.0Z (12-Pack),DOMESTIC CAN BEER,12pk,0,20.99,0.0,2025-09-18
202509,38962,ARISTOCRAT RUM - GOLD - 1L,DOMESTIC RUM,1L,252,10.99,2769.48,2025-09-18
202509,17392,BUSHMILLS RED BUSH IRISH WHSKY 750ML (1 Bottle),IRISH WHISKEY,750ML,114,28.99,3304.8599999999997,2025-09-18
202509,88566,HEAVY SEAS TROPICANNON 4/6 12.OZ CAN - 12.0Z (6-Pack),DOMESTIC CAN BEER,6pk,1200,12.99,15588.0,2025-09-18
202509,350406,LAURENT PERRIER LA CUVEE BRUT - 750ML,CHAMPAGNE,750ML,36,63.99,2303.64,2025-09-18
202509,76790,CROWN ROYAL -  BLACKBERRY - 750ML,CANADIAN WHISKEY,750ML,156,29.99,4678.44,2025-09-18
202509,13861,DENIZENS ANIMAL HAZY IPA 4/6 CANS - 12.0Z (6-Pack),DOMESTIC CAN BEER,6pk,4656,12.99,60481.44,2025-09-18
202509,17044,400 CONEJOS JOVEN MEZCAL 750ML,TEQUILA,750ML,216,28.99,6261.839999999999,2025-09-18
202509,61310,K JACKSON VINT RES RIES - 750ML (1 Bottle),AMERICAN WHITE,750ML,252,14.99,3777.48,2025-09-18
202509,346160,AVA GRACE S/BLC - 750ML,AMERICAN WHITE,750ML,108,11.99,1294.92,2025-09-18
202509,69573,TRULY VARIETY 24PK LOOSE CANS - 12.0Z,MALT BASED SELTZER,12.0Z,373,37.99,14170.27,2025-09-18
202509,80538,WM HILL CAL  P/NOIR - 750ML,AMERICAN RED,750ML,204,15.99,3261.96,2025-09-18
202509,296874,JOSH CELLARS CABERNET SAUVIGNON RSV NORTH COAST - 750ML,AMERICAN RED,750ML,444,21.99,9763.56,2025-09-18
202509,336731,TITO'S HANDMADE VODKA - 375ML,DOMESTIC VODKA,375ML,1884,11.99,22589.16,2025-09-18
202509,10668,MAKERS MARK BOURBON - 375ML,STRAIGHT BOURBON WHISKEY,375ML,444,15.99,7099.56,2025-09-18
202509,62847,TITO'S HANDMADE VODKA - 1L,DOMESTIC VODKA,1L,7896,26.99,213113.03999999998,2025-09-18
202509,36161,ABSOLUT VODKA - CITRON - 1L,IMPORTED VODKA FLAVORS,1L,240,34.99,8397.6,2025-09-18
202509,349645,BROADSIDE MARGARITA VYD MERLOT 750ML (1 Bottle),AMERICAN RED,750ML,384,16.99,6524.16,2025-09-18
202509,81876,FRANZIA VISTA PT SUNSET BLUSH - 5L,AMERICAN BLUSH,5L,0,20.99,0.0,2025-09-18
202509,26565,JACK DANIELS BLACK - 750ML,SOUR MASH WHISKEY,750ML,2388,25.99,62064.119999999995,2025-09-18
202509,301921,WYCLIFF CAL BRUT CHAMP - 750ML,SPARKLING,750ML,5028,6.99,35145.72,2025-09-18
202509,72907,NOBILO MARLBOROUGH S/BLC - 750ML,NEW ZEALAND,750ML,1956,13.99,27364.44,2025-09-18
202509,80747,J VINEYARDS CALIFORNIA P/GRIS - 750ML,AMERICAN WHITE,750ML,552,18.99,10482.48,2025-09-18
202509,334182,MAISON NOIR OPP P/NOIR - 750ML,AMERICAN RED,750ML,204,26.99,5505.96,2025-09-18
202509,244123,DECOY LIMITED ALEXANDER VALLEY CABERNET 750ML,AMERICAN RED,750ML,108,27.99,3022.9199999999996,2025-09-18
202509,30600,CIROC LUXURY VODKA - 750ML (1 Bottle),IMPORTED VODKA,750ML,204,29.99,6117.96,2025-09-18
202509,98167,BECKS N/A NR - 12.0Z (6-Pack),IMPORTED NON ALCOHOLIC BEER,6pk,3384,10.99,37190.16,2025-09-18
202509,97586,BUD LIGHT 24/12 PREPRINT LSE NR - 12.0Z,DOMESTIC BOTTLE BEER,12.0Z,279,35.99,10041.210000000001,2025-09-18
202509,71583,WOODFORD RESERVE RYE - 750ML,STRAIGHT RYE WHISKEY,750ML,438,38.99,17077.620000000003,2025-09-18
202509,64726,BAREFOOT CEL CAB - 750ML,AMERICAN RED,750ML,432,7.99,3451.6800000000003,2025-09-18
202509,77143,MARKHAM MER NAPA VALLEY - 750ML,AMERICAN RED,750ML,60,29.99,1799.3999999999999,2025-09-18
202509,66517,WHITE CLAW SURGE VP1 2/12 CANS - 12.0Z (12-Pack),MALT BASED SELTZER,12pk,28536,19.3,550744.8,2025-09-18
202509,89264,PLATINUM 10X VODKA - 1.75L,DOMESTIC VODKA,1.75L,396,24.99,9896.039999999999,2025-09-18
202509,41669,DECOY NAPA VLY RED BLEND - 750ML,AMERICAN RED,750ML,276,23.99,6621.24,2025-09-18
202509,58076,PINE RIDGE CHEN VIOG - 750ML,AMERICAN WHITE,750ML,168,16.99,2854.3199999999997,2025-09-18
202509,309410,DREAMING TREE CAB - 750ML,AMERICAN RED,750ML,12,14.99,179.88,2025-09-18
202509,239588,BUZZBALLZ CHILLERS PINEAPPLE COLADA 24/CS - 187ML,WINE-BASED COOLERS,187ML,2952,3.99,11778.480000000001,2025-09-18
202509,17141,AZTECA AZUL TEQUILA REPOSADO 750ML,TEQUILA,750ML,372,21.99,8180.28,2025-09-18
202509,40045,CHOYA JAPANESE PLUM W/PLUM - 750ML,ASIAN,750ML,228,24.99,5697.719999999999,2025-09-18
202509,30810,DOGFISH HEAD SEAQUENCH ALE 4/6 CAN - 12.0Z (6-Pack),DOMESTIC CAN BEER,6pk,3288,11.99,39423.12,2025-09-18
202509,43373,ST COSME CDR - 750ML,RHONE RED WINE,750ML,156,22.99,3586.4399999999996,2025-09-18
202509,82681,BLACK BOX RED BLEND - 3L,AMERICAN RED,3L,90,21.99,1979.1,2025-09-18
202509,317184,CAYMUS CONUNDRUM RED - 750ML,AMERICAN RED,750ML,228,23.99,5469.719999999999,2025-09-18
202509,50714,MILWAUKEE BEST ICE 2/15PK CAN 12OZ - 12.0Z (15-Pack),DOMESTIC CAN BEER,15pk,67380,10.99,740506.2000000001,2025-09-18
202509,74284,CARLO ROSSI SANGRIA - 1.5L,AMERICAN TABLE WINE,1.5L,186,9.99,1858.14,2025-09-18
202509,340934,ANGELINE CAB CAL - 750ML,AMERICAN RED,750ML,228,13.99,3189.7200000000003,2025-09-18
202509,89010,CARLO ROSSI BURGUNDY - 4L,AMERICAN TABLE WINE,4L,332,19.99,6636.679999999999,2025-09-18
202509,421758,LEESE FITCH P/NOIR - 750ML,AMERICAN RED,750ML,132,14.99,1978.68,2025-09-18
202509,353428,BOGLE CALIFORNIA ROSE - 750ML,AMERICAN BLUSH,750ML,456,11.99,5467.4400000000005,2025-09-18
202509,23886,HEINEKEN LOOSE NR - 12.0Z,IMPORTED BOTTLE BEER,12.0Z,4579,34.99,160219.21000000002,2025-09-18
202509,98140,JOSE CUERVO LIME MARGARITA MIX - 1.75L,NON-ALCOHOLIC MIXERS,1.75L,426,6.99,2977.7400000000002,2025-09-18
202509,85751,ANDRE CALIFORNIA PINK MOSCATO - 750ML,SPARKLING,750ML,132,9.99,1318.68,2025-09-18
202509,322039,LINE 39 P/NOIR - 750ML,AMERICAN RED,750ML,192,10.99,2110.08,2025-09-18
202509,166658,ESPOLON BLANCO TEQ 1.75L,TEQUILA,1.75L,384,57.99,22268.16,2025-09-18
202509,94560,DOGFISH HEAD FESTINA PECHE 4/6 CN - 12.0Z (6-Pack),DOMESTIC CAN BEER,6pk,2016,13.99,28203.84,2025-09-18
202509,60392,ATLAS BLOOD ORANGE GOSE 4/6 CANS - 12.0Z (6-Pack),DOMESTIC CAN BEER,6pk,600,12.99,7794.0,2025-09-18
202509,81811,YELLOW TAIL P/NOIR - 1.5L,AUSTRALIAN,1.5L,1338,13.99,18718.62,2025-09-18
202509,76631,JOHNNIE WALKER GOLD LABEL RESERVE - 750ML,IMPORTED SCOTCH,750ML,1314,65.99,86710.85999999999,2025-09-18
202509,30147,GILBEY'S GIN - 1.75L,DOMESTIC GIN,1.75L,366,14.99,5486.34,2025-09-18
202509,77470,GATAO VINHO VERDE - 750ML,MISCELLANEOUS IMPORTED WINE,750ML,852,8.99,7659.4800000000005,2025-09-18
202509,97314,DOS EQUIS AMBER 2/12 NR - 12.0Z (12-Pack),IMPORTED BOTTLE BEER,12pk,3312,18.29,60576.479999999996,2025-09-18
202509,81594,ANDRE PINEAPPLE MIMOSA -375ML - CAN,WINE BASED SELTZER,375ML,216,4.99,1077.8400000000001,2025-09-18
202509,42270,FEVER TREE GINGER ALE 3/8PK CAN - 150ML (8-Pack),NON-ALCOHOLIC MIXERS,8pk,1848,10.99,20309.52,2025-09-18
202509,335260,STELLA ROSA BLK - 750ML,ITALIAN RED WINE,750ML,984,12.99,12782.16,2025-09-18
202509,241642,MONTE ALBAN SILVER - 1L,TEQUILA,1L,1248,17.99,22451.519999999997,2025-09-18
202509,33243,MD 20/20 BLUE RASPBERRY - 750ML,AMERICAN TABLE WINE,750ML,624,5.99,3737.76,2025-09-18
202509,80189,CUPCAKE MOSCATO D'ASTI - 750ML,SPARKLING,750ML,204,16.99,3465.9599999999996,2025-09-18
202509,27502,JOHNNIE WALKER BLACK - 750ML,IMPORTED SCOTCH,750ML,2592,39.99,103654.08,2025-09-18
202509,81632,19 CRIMES SEA  CAB - 750ML,AUSTRALIAN,750ML,84,12.99,1091.16,2025-09-18
202509,2810,YUENGLING LAGER LOOSE NR - 12.0Z,DOMESTIC BOTTLE BEER,12.0Z,607,26.99,16382.929999999998,2025-09-18
202509,166844,YELLOW TAIL PURE BRIGHT SAUV BLANC - 750ML,AMERICAN RED,750ML,144,8.99,1294.56,2025-09-18
202509,68535,GEKKEIKAN SAKE - 750ML,ASIAN,750ML,1248,9.99,12467.52,2025-09-18
202509,318302,CYCLES GLADIATOR CHARD 750ML (1 Bottle),AMERICAN WHITE,750ML,204,11.99,2445.96,2025-09-18
202509,33327,BELVEDERE VODKA  - ORGANIC PURE - 750ML,IMPORTED VODKA,750ML,366,35.99,13172.34,2025-09-18
202509,84023,CUPCAKE P/GRIG DOC - 750ML,ITALIAN WHITE WINE,750ML,408,14.99,6115.92,2025-09-18
202509,66478,CAVIT P/GRIG - 187ML,ITALIAN WHITE WINE,187ML,1152,3.99,4596.4800000000005,2025-09-18
202509,56561,EDNA VALLEY CAB - 750ML,AMERICAN RED,750ML,120,16.99,2038.7999999999997,2025-09-18
202509,81806,STARBOROUGH NEW ZELAND S/BLC - 750ML (1 Bottle),NEW ZEALAND,750ML,1668,13.99,23335.32,2025-09-18
202509,64742,BAREFOOT CEL MERLOT - 750ML,AMERICAN RED,750ML,192,7.99,1534.08,2025-09-18
202509,67013,TRULY UNRULY VARIETY 2/12PK CANS - 12.0Z (12-Pack),MALT BASED SELTZER,12pk,15036,19.99,300569.63999999996,2025-09-18
202509,11770,JIM BEAM WHITE - 750ML,STRAIGHT BOURBON WHISKEY,750ML,1464,17.99,26337.359999999997,2025-09-18
202509,30244,GORDON'S GIN - 750ML,DOMESTIC GIN,750ML,96,11.99,1151.04,2025-09-18
202509,34754,FAT BASTARD CHARD - 750ML,FRANCE-OTHER,750ML,60,14.99,899.4,2025-09-18
202509,352532,SUMMER WATER ROSE - 750ML,AMERICAN BLUSH,750ML,480,19.99,9595.199999999999,2025-09-18
202509,47520,TRES GENERACIONES PLATA 750ML,TEQUILA,750ML,156,40.99,6394.4400000000005,2025-09-18
202509,309207,FINCA LA MATA - 750ML,SPANISH/PORTUGUESE,750ML,108,19.99,2158.9199999999996,2025-09-18
202509,13402,TEREMANA RESPOSADO TEQUILA 375ML,TEQUILA,375ML,60,23.99,1439.3999999999999,2025-09-18
202509,66497,ANGRY ORCHARD FALL VP 2/12 CAN - 12.0Z (12-Pack),CIDERS,12pk,48,20.99,1007.52,2025-09-18
202509,30929,ATHLETIC RIPE PURSUIT RADLER NA 4/6 CN - 12.0Z (6-Pack),DOMESTIC NON ALCOHOLIC BEER,6pk,5856,11.99,70213.44,2025-09-18
202509,80738,BAREFOOT CEL S/BLC - 750ML,AMERICAN WHITE,750ML,180,7.99,1438.2,2025-09-18
202509,23772,FLYING DOG RAGING BITCH BELGIAN IPA 4/6 -NR - 12.0Z (6-Pack),DOMESTIC BOTTLE BEER,6pk,8304,12.99,107868.96,2025-09-18
202509,81111,CYT FRONTERA MALBEC - 1.5L,ARGENTINA,1.5L,2316,10.99,25452.84,2025-09-18
202509,83399,K JACKSON VINT RES CHARD - 750ML (1 Bottle),AMERICAN WHITE,750ML,8208,16.99,139453.91999999998,2025-09-18
202509,37093,WHITE CLAW VP 3  2/12PK 12.OZ CAN - 12.0Z (12-Pack),MALT BASED SELTZER,12pk,53424,21.99,1174793.76,2025-09-18
202509,69043,MICHELOB ULTRA 30PK CAN - 12.0Z,DOMESTIC CAN BEER,12.0Z,1878,39.99,75101.22,2025-09-18
202509,189006,CH LAROCHE ST JEAN RED - 750ML,RED BORDEAUX WINE,750ML,180,14.99,2698.2,2025-09-18
202509,79375,FREIXENET CARTA NEVADA BRUT - 750ML,SPARKLING,750ML,192,14.99,2878.08,2025-09-18
202509,41173,HENNESSY COGNAC VS - 1.75L,COGNAC,1.75L,312,93.99,29324.879999999997,2025-09-18
202509,84923,CYT FRONTERA CAB - 1.5L,CHILE,1.5L,3678,10.99,40421.22,2025-09-18
202509,10430,STONE IPA 4/6 NR - 12.0Z (6-Pack),DOMESTIC BOTTLE BEER,6pk,936,12.99,12158.64,2025-09-18
202509,72010,LINDEMANS BIN 45 CAB - 1.5L,AUSTRALIAN,1.5L,78,15.99,1247.22,2025-09-18
202509,84961,CARNIVOR CALIFORNIA CAB - 750ML,AMERICAN RED,750ML,84,11.99,1007.16,2025-09-18
202509,91663,DEVILS BACKBONE LIME MARGARITA RTD 6/4 CAN - 12.0Z (4-Pack),SESSION RTD,4pk,1104,12.99,14340.960000000001,2025-09-18
202509,83372,SUTTER HOME S/BLC - 1.5L,AMERICAN WHITE,1.5L,930,14.99,13940.7,2025-09-18
202509,348061,PROMESSES DE FRANCE CDR 750 ML - 750ML,RHONE RED WINE,750ML,0,13.99,0.0,2025-09-18
202509,64827,VEUVE CLICQUOT YELLOW LBL BRUT  - GB - 750ML,CHAMPAGNE,750ML,1728,73.99,127854.71999999999,2025-09-18
202509,12827,CASAMIGOS TEQUILA BLANCO - 1L,TEQUILA,1L,414,63.99,26491.86,2025-09-18
202509,88577,LA CREMA MONTEREY CHARD - 750ML,AMERICAN WHITE,750ML,1116,19.99,22308.839999999997,2025-09-18
202509,24180,BRUGAL RUM - ANEJO - 1.75L,IMPORTED RUM,1.75L,102,42.99,4384.9800000000005,2025-09-18
202509,83203,DOM CARNEROS ROSE - 750ML,SPARKLING,750ML,54,42.99,2321.46,2025-09-18
202509,28002,JOHNNIE WALKER RED - 50ML,IMPORTED SCOTCH,50ML,2760,2.49,6872.400000000001,2025-09-18
202509,241601,DOGFISH HEAD BAR CART VARIETY PACK - 3/8 CAN - 12.0Z (8-Pack),SESSION RTD,8pk,14208,19.99,284017.92,2025-09-18
202509,235818,FRANZIA RICH & BUTTERY CHARD BIB - 5L,AUSTRALIAN,5L,0,24.99,0.0,2025-09-18
202509,80359,BENVOLIO P/GRIG - 750ML,ITALIAN WHITE WINE,750ML,1848,10.99,20309.52,2025-09-18
202509,83337,BOTA BOX-MER(3/CS) - 3L,AMERICAN RED,3L,225,21.99,4947.75,2025-09-18
202509,92140,FIREBALL CINNAMON WHISKY PET - 1.75L,BLENDED WHISKEY,1.75L,1650,28.99,47833.5,2025-09-18
202509,84147,GOSLINGS GINGER BEER-NA-CAN(SODA) - 12.0Z (6-Pack),IMPORTED NON ALCOHOLIC BEER,6pk,3214,8.99,28893.86,2025-09-18
202509,48058,STONESTREET ESTATE CAB - 750ML,AMERICAN RED,750ML,198,61.99,12274.02,2025-09-18
202509,17161,NUTRL BLACK CHERRY RTD 6/4 CAN - 12.0Z (4-Pack),SESSION RTD,4pk,7464,9.99,74565.36,2025-09-18
202509,239580,BUZZBALLZ CHILLERS CRAN BLASTER 24/CS - 187ML,WINE-BASED COOLERS,187ML,2400,3.99,9576.0,2025-09-18
202509,73463,FIREFLY SWEET TEA VODKA - 1.75L,DOMESTIC VODKA FLAVORS,1.75L,360,25.99,9356.4,2025-09-18
202509,75752,HERRADURA TEQUILA - SILVER - 750ML,TEQUILA,750ML,330,43.99,14516.7,2025-09-18
202509,310194,LLAMA MAL - 750ML,ARGENTINA,750ML,360,15.99,5756.4,2025-09-18
202509,243880,EL TEQUILENO BLANCO TEQ - 750ML,TEQUILA,750ML,192,24.99,4798.08,2025-09-18
202509,41033,HENNESSY COGNAC VS - 1L,COGNAC,1L,972,60.99,59282.28,2025-09-18
202509,56936,CARMEL ROAD P/NOIR - 750ML,AMERICAN RED,750ML,816,13.99,11415.84,2025-09-18
202509,300644,SUNTORY WHISKY TOKI 6/750ML (1 Bottle),BLENDED WHISKEY,750ML,396,35.99,14252.04,2025-09-18
202509,31275,REMY MARTIN VSOP FLASK (SC) - 375ML,COGNAC,375ML,192,29.99,5758.08,2025-09-18
202509,237956,HAMPTON WATER ROSE - 750ML,FRENCH BLUSH,750ML,168,23.99,4030.3199999999997,2025-09-18
202509,344373,COOPER & THIEF RED - 750ML (1 Bottle),AMERICAN RED,750ML,168,29.99,5038.32,2025-09-18
202509,71534,DON JULIO TEQUILA - BLANCO - 1.75L,TEQUILA,1.75L,132,87.99,11614.679999999998,2025-09-18
202509,349530,BREAD & BUTTER CABERNET - 750ML (1 Bottle),AMERICAN RED,750ML,0,16.99,0.0,2025-09-18
202509,12944,HABESHA 4/6 NR - 11.2Z (6-Pack),IMPORTED BOTTLE BEER,6pk,1560,15.99,24944.4,2025-09-18
202509,40576,MILAGRO RESPOSADO TEQ 6/CS - 750ML,TEQUILA,750ML,714,32.99,23554.86,2025-09-18
202509,170984,ARROWOOD CAB KV 6/750ML,AMERICAN RED,750ML,138,44.99,6208.62,2025-09-18
202509,304922,MARTELL VS SINGLE DISTILLERY 750ML,COGNAC,750ML,408,35.99,14683.92,2025-09-18
202509,32417,REDBREAST IRISH WHISKEY 12YR - 750ML,IRISH WHISKEY,750ML,252,61.99,15621.480000000001,2025-09-18
202509,47543,OBAN 14YR - 750ML,SINGLE MALT SCOTCH,750ML,588,92.99,54678.119999999995,2025-09-18
202509,85502,GLEN ELLEN (CN) CAB - 1.5L,AMERICAN RED,1.5L,66,12.99,857.34,2025-09-18
202509,75647,CORBETT CANYON P/GRIG - 1.5L,AMERICAN WHITE,1.5L,426,11.99,5107.74,2025-09-18
202509,232240,SILK & SPICE RED BLEND - 750ML,SPANISH/PORTUGUESE,750ML,0,15.99,0.0,2025-09-18
202509,54529,HIGH NOON SUN SIPS TEQUILA - GRAPEFRUIT   - 6X4PK  - 355ML (4-Pack),SESSION RTD,4pk,1224,11.99,14675.76,2025-09-18
202509,41402,ALBARINO NESSA RIAS BAIXAS - 750ML,SPANISH/PORTUGUESE,750ML,0,17.99,0.0,2025-09-18
202509,166517,RANCHO LA GLORIA RTD MARGARITA - 750ML,WINE-BASED COOLERS,750ML,144,11.99,1726.56,2025-09-18
202509,38733,MONTEZUMA TEQUILA - WHITE - 1.75L,TEQUILA,1.75L,1734,24.99,43332.659999999996,2025-09-18
202509,332807,GLENDALOUGH DOUBLE BARREL IRISH WHISKEY - 750ML,IRISH WHISKEY,750ML,0,32.99,0.0,2025-09-18
202509,49992,CANYON ROAD CAL CHARD - 1.5L,AMERICAN WHITE,1.5L,48,12.99,623.52,2025-09-18
202509,240840,BUZZBALLZ CHILLERS WATERMELON CHILLER 24/CS - 187ML,WINE-BASED COOLERS,187ML,2784,3.99,11108.16,2025-09-18
202509,30619,GORDON'S GIN - 1.75L,DOMESTIC GIN,1.75L,30,20.99,629.6999999999999,2025-09-18
202509,326779,BREAD & BUTTER P/NOIR - 750ML (1 Bottle),AMERICAN RED,750ML,180,16.99,3058.2,2025-09-18
202509,232824,LA CREMA MONTEREY P/NOIR ROSE - 750ML,AMERICAN BLUSH,750ML,864,19.99,17271.359999999997,2025-09-18
202509,239592,BUZZBALLZ CHILLERS STRAWBERRY 24/CS - 187ML,WINE-BASED COOLERS,187ML,2976,3.99,11874.24,2025-09-18
202509,91662,NUTRL STRAWBERRY RTD 6/4 CAN - 12.0Z (4-Pack),SESSION RTD,4pk,2616,9.99,26133.84,2025-09-18
202509,352986,HAN JAN ORIGINAL - 375ML,MISCELLANEOUS IMPORTED WINE,375ML,1160,9.99,11588.4,2025-09-18
